id,user_id,total_amount,created_at
1469,6146,150000,2026-01-21 10:20:00
1470,2739,30000,2026-01-21 10:20:00
1471,4525,130000,2026-01-21 10:20:00
1472,4391,360000,2026-01-21 10:20:00
1473,3535,380000,2026-01-21 10:20:00
1474,9734,50000,21/01/2026 10:20
1475,4296,250000,2026-01-21 10:20:00
1476,4041,420000,21/01/2026 10:20
1477,1387,160000,2026-01-21 10:20:00
1478,4700,500000,2026-01-21 10:20:00
1479,9948,500000,2026-01-21 10:20:00
1480,7501,360000,2026-01-21 10:20:00
1481,3267,140000,2026-01-21 10:20:00
1482,8171,190000,2026-01-21 10:20:00
1483,1111,120000,2026-01-21 10:20:00
1484,3367,140000,2026-01-21 10:20:00
1485,5540,430000,2026-01-21 10:20:00
1486,261,100000,2026-01-21 10:20:00
1487,1605,470000,2026-01-21 10:20:00
1488,6012,120000,2026-01-21 10:20:00
1489,281,80000,2026-01-21 10:20:00
1490,2897,460000,21/01/2026 10:20
1491,1889,430000,2026-01-21 10:20:00
1492,1760,250000,2026-01-21 10:20:00
1493,448,440000,2026-01-21 10:20:00
1494,7411,470000,2026-01-21 10:20:00
1495,9065,60000,2026-01-21 10:20:00
1496,4376,180000,2026-01-21 10:20:00
1497,5493,40000,2026-01-21 10:20:00
1498,7022,450000,2026-01-21 10:20:00
1499,9578,110000,21/01/2026 10:20
1500,7656,240000,2026-01-21 10:20:00
1501,3316,210000,2026-01-21 10:20:00
1502,5048,160000,2026-01-21 10:20:00
1503,5151,410000,2026-01-21 10:20:00
1504,6708,330000,2026-01-21 10:20:00
1505,6682,460000,2026-01-21 10:20:00
1506,7461,70000,2026-01-21 10:20:00
1507,2021,280000,2026-01-21 10:20:00
1508,3074,100000,2026-01-21 10:20:00
1509,4515,200000,2026-01-21 10:20:00
1510,3417,470000,21/01/2026 10:20
1511,5560,210000,2026-01-21 10:20:00
1512,3574,50000,2026-01-21 10:20:00
1513,3564,250000,2026-01-21 10:20:00
1514,5962,110000,2026-01-21 10:20:00
1515,7590,170000,2026-01-21 10:20:00
1516,7844,130000,21/01/2026 10:20
1517,786,220000,2026-01-21 10:20:00
1518,8474,60000,2026-01-21 10:20:00
1519,5963,180000,2026-01-21 10:20:00
1520,7345,40000,2026-01-21 10:20:00
1521,5520,10000,2026-01-21 10:20:00
1522,9696,440000,2026-01-21 10:20:00
1523,6226,140000,2026-01-21 10:20:00
1524,7905,230000,21/01/2026 10:20
1525,6596,30000,2026-01-21 10:20:00
1526,5920,270000,2026-01-21 10:20:00
1527,2442,20000,2026-01-21 10:20:00
1528,3369,220000,2026-01-21 10:20:00
1529,282,180000,2026-01-21 10:20:00
1530,9469,300000,2026-01-21 10:20:00
1531,6765,270000,2026-01-21 10:20:00
1532,3981,380000,2026-01-21 10:20:00
1533,7374,210000,2026-01-21 10:20:00
1534,2813,420000,2026-01-21 10:20:00
1535,3993,20000,2026-01-21 10:20:00
1536,4434,90000,2026-01-21 10:20:00
1537,9741,60000,2026-01-21 10:20:00
1538,6676,40000,2026-01-21 10:20:00
1539,8042,400000,2026-01-21 10:20:00
1540,6220,360000,2026-01-21 10:20:00
1541,4419,240000,2026-01-21 10:20:00
1542,3318,20000,2026-01-21 10:20:00
1543,2029,310000,2026-01-21 10:20:00
1544,1856,200000,2026-01-21 10:20:00
1545,2254,250000,2026-01-21 10:20:00
1546,8697,470000,21/01/2026 10:20
1547,622,160000,2026-01-21 10:20:00
1548,5554,250000,2026-01-21 10:20:00
1549,8040,440000,2026-01-21 10:20:00
1550,272,390000,2026-01-21 10:20:00
1551,2745,430000,2026-01-21 10:20:00
1552,6215,10000,2026-01-21 10:20:00
1553,1120,410000,2026-01-21 10:20:00
1554,6688,250000,2026-01-21 10:20:00
1555,8780,350000,21/01/2026 10:20
1556,5491,360000,2026-01-21 10:20:00
1557,6961,70000,2026-01-21 10:20:00
1558,8173,240000,21/01/2026 10:20
1559,4866,330000,2026-01-21 10:20:00
1560,7547,290000,2026-01-21 10:20:00
1561,8616,390000,2026-01-21 10:20:00
1562,3693,230000,2026-01-21 10:20:00
1563,5817,290000,2026-01-21 10:20:00
1564,755,10000,2026-01-21 10:20:00
1565,3249,220000,2026-01-21 10:20:00
1566,7411,80000,2026-01-21 10:20:00
1567,3644,50000,2026-01-21 10:20:00
1568,8704,450000,2026-01-21 10:20:00
1569,793,470000,2026-01-21 10:20:00
1570,5972,470000,2026-01-21 10:20:00
1571,2328,220000,2026-01-21 10:20:00
1572,823,170000,2026-01-21 10:20:00
1573,2572,30000,2026-01-21 10:20:00
1574,7204,110000,2026-01-21 10:20:00
1575,3194,350000,2026-01-21 10:20:00
1576,9115,410000,2026-01-21 10:20:00
1577,5128,60000,2026-01-21 10:20:00
1578,6537,110000,2026-01-21 10:20:00
1579,6046,20000,2026-01-21 10:20:00
1580,6657,440000,2026-01-21 10:20:00
1581,2679,80000,2026-01-21 10:20:00
1582,1542,60000,2026-01-21 10:20:00
1583,7664,130000,2026-01-21 10:20:00
1584,6302,360000,2026-01-21 10:20:00
1585,3400,250000,2026-01-21 10:20:00
1586,3664,130000,2026-01-21 10:20:00
1587,1806,400000,2026-01-21 10:20:00
1588,4230,300000,2026-01-21 10:20:00
1589,9094,40000,2026-01-21 10:20:00
1590,3019,310000,2026-01-21 10:20:00
1591,4388,60000,2026-01-21 10:20:00
1592,6862,80000,2026-01-21 10:20:00
1593,8366,350000,2026-01-21 10:20:00
1594,7149,190000,2026-01-21 10:20:00
1595,6861,170000,2026-01-21 10:20:00
1596,3002,390000,2026-01-21 10:20:00
1597,9852,160000,2026-01-21 10:20:00
1598,2377,90000,2026-01-21 10:20:00
1599,6935,240000,2026-01-21 10:20:00
1600,4255,190000,2026-01-21 10:20:00
1601,7549,160000,2026-01-21 10:20:00
1602,4004,320000,2026-01-21 10:20:00
1603,9838,210000,2026-01-21 10:20:00
1604,7537,30000,2026-01-21 10:20:00
1605,2990,420000,2026-01-21 10:20:00
1606,403,480000,2026-01-21 10:20:00
1607,9903,490000,2026-01-21 10:20:00
1608,7941,410000,2026-01-21 10:20:00
1609,7994,300000,2026-01-21 10:20:00
1610,5545,100000,2026-01-21 10:20:00
1611,8694,150000,2026-01-21 10:20:00
1612,3264,40000,2026-01-21 10:20:00
1613,2127,30000,2026-01-21 10:20:00
1614,9308,360000,2026-01-21 10:20:00
1615,1024,30000,2026-01-21 10:20:00
1616,1093,280000,2026-01-21 10:20:00
1617,6377,230000,2026-01-21 10:20:00
1618,5808,380000,2026-01-21 10:20:00
1619,8793,280000,2026-01-21 10:20:00
1620,8889,90000,2026-01-21 10:20:00
1621,4804,150000,2026-01-21 10:20:00
1622,1754,320000,2026-01-21 10:20:00
1623,5949,80000,2026-01-21 10:20:00
1624,593,350000,2026-01-21 10:20:00
1625,9133,370000,2026-01-21 10:20:00
1626,9470,410000,2026-01-21 10:20:00
1627,2554,100000,2026-01-21 10:20:00
1628,1201,170000,2026-01-21 10:20:00
1629,9856,360000,2026-01-21 10:20:00
1630,416,400000,21/01/2026 10:20
1631,4827,70000,2026-01-21 10:20:00
1632,8318,340000,2026-01-21 10:20:00
1633,9834,300000,2026-01-21 10:20:00
1634,7445,240000,2026-01-21 10:20:00
1635,1117,140000,21/01/2026 10:20
1636,173,180000,21/01/2026 10:20
1637,2008,330000,2026-01-21 10:20:00
1638,3313,320000,2026-01-21 10:20:00
1639,5197,400000,2026-01-21 10:20:00
1640,2001,380000,2026-01-21 10:20:00
1641,101,300000,2026-01-21 10:20:00
1642,234,420000,2026-01-21 10:20:00
1643,8519,350000,2026-01-21 10:20:00
1644,6447,140000,2026-01-21 10:20:00
1645,7391,500000,2026-01-21 10:20:00
1646,2387,150000,2026-01-21 10:20:00
1647,3032,370000,2026-01-21 10:20:00
1648,1020,60000,2026-01-21 10:20:00
1649,5186,250000,2026-01-21 10:20:00
1650,2593,490000,2026-01-21 10:20:00
1651,5052,410000,2026-01-21 10:20:00
1652,3597,380000,2026-01-21 10:20:00
1653,2634,120000,2026-01-21 10:20:00
1654,2425,160000,2026-01-21 10:20:00
1655,5632,500000,21/01/2026 10:20
1656,2597,90000,2026-01-21 10:20:00
1657,5668,420000,2026-01-21 10:20:00
1658,415,220000,2026-01-21 10:20:00
1659,3263,380000,2026-01-21 10:20:00
1660,9241,500000,2026-01-21 10:20:00
1661,4876,420000,2026-01-21 10:20:00
1662,2295,70000,2026-01-21 10:20:00
1663,7127,110000,2026-01-21 10:20:00
1664,334,360000,2026-01-21 10:20:00
1665,9359,150000,2026-01-21 10:20:00
1666,8934,220000,2026-01-21 10:20:00
1667,7605,40000,2026-01-21 10:20:00
1668,6344,370000,2026-01-21 10:20:00
1669,5354,320000,2026-01-21 10:20:00
1670,7473,100000,21/01/2026 10:20
1671,6788,320000,21/01/2026 10:20
1672,9389,70000,21/01/2026 10:20
1673,3913,400000,2026-01-21 10:20:00
1674,571,280000,2026-01-21 10:20:00
1675,369,370000,2026-01-21 10:20:00
1676,1487,160000,2026-01-21 10:20:00
1677,8376,20000,2026-01-21 10:20:00
1678,2987,490000,2026-01-21 10:20:00
1679,1689,270000,21/01/2026 10:20
1680,5876,250000,2026-01-21 10:20:00
1681,1267,200000,2026-01-21 10:20:00
1682,2083,470000,2026-01-21 10:20:00
1683,328,240000,2026-01-21 10:20:00
1684,4385,90000,21/01/2026 10:20
1685,8585,210000,2026-01-21 10:20:00
1686,4137,90000,2026-01-21 10:20:00
1687,7722,230000,2026-01-21 10:20:00
1688,6553,230000,2026-01-21 10:20:00
1689,6708,70000,2026-01-21 10:20:00
1690,7824,190000,2026-01-21 10:20:00
1691,1437,450000,2026-01-21 10:20:00
1692,9665,250000,2026-01-21 10:20:00
1693,9841,250000,2026-01-21 10:20:00
1694,8447,490000,2026-01-21 10:20:00
1695,5916,80000,2026-01-21 10:20:00
1696,1790,300000,2026-01-21 10:20:00
1697,4093,70000,2026-01-21 10:20:00
1698,3272,310000,2026-01-21 10:20:00
1699,6821,120000,2026-01-21 10:20:00
1700,8133,400000,21/01/2026 10:20
1701,6037,360000,2026-01-21 10:20:00
1702,5393,70000,2026-01-21 10:20:00
1703,7779,360000,2026-01-21 10:20:00
1704,8825,30000,2026-01-21 10:20:00
1705,2997,60000,2026-01-21 10:20:00
1706,9933,160000,2026-01-21 10:20:00
1707,6467,170000,2026-01-21 10:20:00
1708,3119,80000,2026-01-21 10:20:00
1709,5417,320000,2026-01-21 10:20:00
1710,1955,430000,2026-01-21 10:20:00
1711,7154,60000,2026-01-21 10:20:00
1712,8301,320000,2026-01-21 10:20:00
1713,3085,120000,2026-01-21 10:20:00
1714,5237,470000,2026-01-21 10:20:00
1715,6684,170000,2026-01-21 10:20:00
1716,2549,190000,2026-01-21 10:20:00
1717,1296,170000,2026-01-21 10:20:00
1718,8649,260000,2026-01-21 10:20:00
1719,9085,300000,2026-01-21 10:20:00
1720,2973,380000,2026-01-21 10:20:00
1721,1100,390000,2026-01-21 10:20:00
1722,2867,370000,2026-01-21 10:20:00
1723,3139,280000,2026-01-21 10:20:00
1724,7034,210000,2026-01-21 10:20:00
1725,8174,450000,2026-01-21 10:20:00
1726,2327,140000,2026-01-21 10:20:00
1727,3434,170000,21/01/2026 10:20
1728,9583,60000,2026-01-21 10:20:00
1729,5204,430000,2026-01-21 10:20:00
1730,9834,290000,2026-01-21 10:20:00
1731,8493,290000,2026-01-21 10:20:00
1732,4626,490000,2026-01-21 10:20:00
1733,9656,430000,2026-01-21 10:20:00
1734,7569,160000,2026-01-21 10:20:00
1735,2794,130000,2026-01-21 10:20:00
1736,9366,310000,2026-01-21 10:20:00
1737,8281,270000,2026-01-21 10:20:00
1738,7648,190000,2026-01-21 10:20:00
1739,782,50000,2026-01-21 10:20:00
1740,5248,190000,2026-01-21 10:20:00
1741,2706,370000,2026-01-21 10:20:00
1742,8491,170000,2026-01-21 10:20:00
1743,6931,440000,2026-01-21 10:20:00
1744,3494,20000,2026-01-21 10:20:00
1745,2256,450000,2026-01-21 10:20:00
1746,4807,20000,21/01/2026 10:20
1747,8281,490000,2026-01-21 10:20:00
1748,9898,320000,21/01/2026 10:20
1749,2767,170000,2026-01-21 10:20:00
1750,8329,110000,2026-01-21 10:20:00
1751,7049,400000,21/01/2026 10:20
1752,3506,500000,2026-01-21 10:20:00
1753,9469,470000,21/01/2026 10:20
1754,3397,450000,2026-01-21 10:20:00
1755,2418,340000,2026-01-21 10:20:00
1756,467,330000,2026-01-21 10:20:00
1757,5220,310000,2026-01-21 10:20:00
1758,6608,210000,2026-01-21 10:20:00
1759,1039,100000,2026-01-21 10:20:00
1760,1264,70000,2026-01-21 10:20:00
1761,6019,90000,2026-01-21 10:20:00
1762,5117,460000,2026-01-21 10:20:00
1763,7982,80000,2026-01-21 10:20:00
1764,6223,410000,2026-01-21 10:20:00
1765,2292,430000,2026-01-21 10:20:00
1766,1378,80000,2026-01-21 10:20:00
1767,458,480000,2026-01-21 10:20:00
1768,243,160000,2026-01-21 10:20:00
1769,4998,430000,2026-01-21 10:20:00
1770,2355,230000,2026-01-21 10:20:00
1771,6913,40000,2026-01-21 10:20:00
1772,3490,250000,2026-01-21 10:20:00
1773,1716,240000,2026-01-21 10:20:00
1774,932,210000,2026-01-21 10:20:00
1775,6590,330000,2026-01-21 10:20:00
1776,1759,420000,2026-01-21 10:20:00
1777,2379,160000,2026-01-21 10:20:00
1778,9642,170000,2026-01-21 10:20:00
1779,8446,280000,2026-01-21 10:20:00
1780,6704,10000,2026-01-21 10:20:00
1781,4488,280000,2026-01-21 10:20:00
1782,7754,470000,2026-01-21 10:20:00
1783,2829,290000,2026-01-21 10:20:00
1784,4424,30000,21/01/2026 10:20
1785,1158,340000,2026-01-21 10:20:00
1786,3800,480000,2026-01-21 10:20:00
1787,6489,40000,2026-01-21 10:20:00
1788,7949,380000,2026-01-21 10:20:00
1789,8962,190000,2026-01-21 10:20:00
1790,2889,390000,2026-01-21 10:20:00
1791,3454,80000,2026-01-21 10:20:00
1792,6642,470000,21/01/2026 10:20
1793,4506,330000,2026-01-21 10:20:00
1794,7984,250000,2026-01-21 10:20:00
1795,9703,60000,2026-01-21 10:20:00
1796,5293,190000,2026-01-21 10:20:00
1797,7577,50000,2026-01-21 10:20:00
1798,8083,60000,2026-01-21 10:20:00
1799,6819,210000,2026-01-21 10:20:00
1800,577,290000,2026-01-21 10:20:00
1801,9756,430000,21/01/2026 10:20
1802,7254,90000,2026-01-21 10:20:00
1803,6108,330000,2026-01-21 10:20:00
1804,4068,210000,2026-01-21 10:20:00
1805,6383,160000,2026-01-21 10:20:00
1806,1870,160000,2026-01-21 10:20:00
1807,8592,260000,2026-01-21 10:20:00
1808,9161,170000,21/01/2026 10:20
1809,3407,110000,2026-01-21 10:20:00
1810,8990,310000,2026-01-21 10:20:00
1811,5803,470000,2026-01-21 10:20:00
1812,3302,430000,2026-01-21 10:20:00
1813,9912,420000,2026-01-21 10:20:00
1814,4364,220000,21/01/2026 10:20
1815,2250,250000,2026-01-21 10:20:00
1816,5390,300000,2026-01-21 10:20:00
1817,9544,410000,2026-01-21 10:20:00
1818,7404,110000,2026-01-21 10:20:00
1819,6457,240000,2026-01-21 10:20:00
1820,7927,110000,2026-01-21 10:20:00
1821,4265,120000,2026-01-21 10:20:00
1822,5186,490000,2026-01-21 10:20:00
1823,5829,160000,2026-01-21 10:20:00
1824,4788,390000,2026-01-21 10:20:00
1825,7514,300000,2026-01-21 10:20:00
1826,9380,480000,2026-01-21 10:20:00
1827,9609,320000,21/01/2026 10:20
1828,1419,280000,2026-01-21 10:20:00
1829,2822,380000,2026-01-21 10:20:00
1830,8085,10000,2026-01-21 10:20:00
1831,7828,270000,2026-01-21 10:20:00
1832,1919,420000,2026-01-21 10:20:00
1833,1258,470000,2026-01-21 10:20:00
1834,5354,260000,2026-01-21 10:20:00
1835,8800,270000,2026-01-21 10:20:00
1836,8934,370000,2026-01-21 10:20:00
1837,7474,360000,2026-01-21 10:20:00
1838,7992,390000,2026-01-21 10:20:00
1839,9371,440000,2026-01-21 10:20:00
1840,5476,200000,2026-01-21 10:20:00
1841,475,40000,2026-01-21 10:20:00
1842,7746,210000,2026-01-21 10:20:00
1843,6754,200000,21/01/2026 10:20
1844,4396,70000,2026-01-21 10:20:00
1845,7889,260000,21/01/2026 10:20
1846,8302,130000,2026-01-21 10:20:00
1847,7279,150000,2026-01-21 10:20:00
1848,2949,490000,2026-01-21 10:20:00
1849,7218,450000,2026-01-21 10:20:00
1850,3616,270000,2026-01-21 10:20:00
1851,6145,130000,2026-01-21 10:20:00
1852,2674,130000,2026-01-21 10:20:00
1853,8185,100000,2026-01-21 10:20:00
1854,8701,190000,2026-01-21 10:20:00
1855,820,270000,2026-01-21 10:20:00
1856,231,30000,2026-01-21 10:20:00
1857,674,10000,2026-01-21 10:20:00
1858,5816,10000,2026-01-21 10:20:00
1859,4964,450000,2026-01-21 10:20:00
1860,298,330000,2026-01-21 10:20:00
1861,9739,230000,21/01/2026 10:20
1862,8871,290000,2026-01-21 10:20:00
1863,7357,400000,2026-01-21 10:20:00
1864,8910,230000,2026-01-21 10:20:00
1865,1840,100000,2026-01-21 10:20:00
1866,2830,130000,2026-01-21 10:20:00
1867,2621,290000,2026-01-21 10:20:00
1868,201,180000,2026-01-21 10:20:00
1869,1421,90000,2026-01-21 10:20:00
1870,738,210000,2026-01-21 10:20:00
1871,8159,140000,21/01/2026 10:20
1872,9439,20000,2026-01-21 10:20:00
1873,32,420000,2026-01-21 10:20:00
1874,7111,410000,21/01/2026 10:20
1875,2544,360000,2026-01-21 10:20:00
1876,4307,390000,2026-01-21 10:20:00
1877,2435,220000,2026-01-21 10:20:00
1878,3889,420000,2026-01-21 10:20:00
1879,397,160000,2026-01-21 10:20:00
1880,3884,40000,2026-01-21 10:20:00
1881,5765,10000,2026-01-21 10:20:00
1882,3989,320000,2026-01-21 10:20:00
1883,9170,230000,2026-01-21 10:20:00
1884,9069,350000,2026-01-21 10:20:00
1885,4208,120000,2026-01-21 10:20:00
1886,4247,240000,2026-01-21 10:20:00
1887,2828,190000,2026-01-21 10:20:00
1888,6314,500000,2026-01-21 10:20:00
1889,1699,250000,2026-01-21 10:20:00
1890,1789,30000,2026-01-21 10:20:00
1891,471,460000,2026-01-21 10:20:00
1892,9801,390000,2026-01-21 10:20:00
1893,5033,170000,2026-01-21 10:20:00
1894,266,340000,2026-01-21 10:20:00
1895,7791,490000,2026-01-21 10:20:00
1896,7230,270000,2026-01-21 10:20:00
1897,4543,160000,2026-01-21 10:20:00
1898,7923,140000,2026-01-21 10:20:00
1899,6642,340000,21/01/2026 10:20
1900,3501,350000,21/01/2026 10:20
1901,7394,100000,2026-01-21 10:20:00
1902,7901,90000,2026-01-21 10:20:00
1903,1355,210000,2026-01-21 10:20:00
1904,9402,200000,2026-01-21 10:20:00
1905,4205,90000,2026-01-21 10:20:00
1906,3484,290000,2026-01-21 10:20:00
1907,8103,470000,2026-01-21 10:20:00
1908,331,140000,2026-01-21 10:20:00
1909,8861,10000,2026-01-21 10:20:00
1910,1348,80000,2026-01-21 10:20:00
1911,3427,10000,2026-01-21 10:20:00
1912,468,180000,21/01/2026 10:20
1913,5536,460000,2026-01-21 10:20:00
1914,4762,320000,2026-01-21 10:20:00
1915,5067,330000,2026-01-21 10:20:00
1916,6424,460000,2026-01-21 10:20:00
1917,273,80000,2026-01-21 10:20:00
1918,6083,200000,2026-01-21 10:20:00
1919,4252,370000,21/01/2026 10:20
1920,446,420000,21/01/2026 10:20
1921,1101,90000,2026-01-21 10:20:00
1922,9618,180000,2026-01-21 10:20:00
1923,1698,240000,2026-01-21 10:20:00
1924,6169,10000,2026-01-21 10:20:00
1925,3008,390000,2026-01-21 10:20:00
1926,4141,410000,2026-01-21 10:20:00
1927,1690,40000,21/01/2026 10:20
1928,6142,420000,2026-01-21 10:20:00
1929,183,180000,2026-01-21 10:20:00
1930,2537,40000,2026-01-21 10:20:00
1931,6687,400000,2026-01-21 10:20:00
1932,2288,110000,2026-01-21 10:20:00
1933,2478,20000,2026-01-21 10:20:00
1934,1576,420000,2026-01-21 10:20:00
1935,416,420000,2026-01-21 10:20:00
1936,5878,330000,2026-01-21 10:20:00
1937,8690,70000,2026-01-21 10:20:00
1938,2769,280000,2026-01-21 10:20:00
1939,55,140000,2026-01-21 10:20:00
1940,9875,440000,2026-01-21 10:20:00
1941,9904,360000,2026-01-21 10:20:00
1942,1927,460000,21/01/2026 10:20
1943,7314,120000,21/01/2026 10:20
1944,4764,280000,2026-01-21 10:20:00
1945,2724,290000,2026-01-21 10:20:00
1946,1168,260000,2026-01-21 10:20:00
1947,4477,420000,2026-01-21 10:20:00
1948,7269,390000,2026-01-21 10:20:00
1949,4890,370000,2026-01-21 10:20:00
1950,9982,500000,2026-01-21 10:20:00
1951,1493,70000,2026-01-21 10:20:00
1952,2050,140000,2026-01-21 10:20:00
1953,6558,240000,2026-01-21 10:20:00
1954,6456,280000,2026-01-21 10:20:00
1955,4854,20000,2026-01-21 10:20:00
1956,8313,80000,2026-01-21 10:20:00
1957,3455,250000,2026-01-21 10:20:00
1958,609,350000,2026-01-21 10:20:00
1959,621,160000,2026-01-21 10:20:00
1960,910,420000,2026-01-21 10:20:00
1961,5239,460000,2026-01-21 10:20:00
1962,2895,50000,2026-01-21 10:20:00
1963,6869,360000,2026-01-21 10:20:00
1964,9445,360000,2026-01-21 10:20:00
1965,9699,320000,2026-01-21 10:20:00
1966,6116,80000,21/01/2026 10:20
1967,9869,40000,21/01/2026 10:20
1968,1251,20000,2026-01-21 10:20:00
1969,769,30000,2026-01-21 10:20:00
1970,4679,160000,2026-01-21 10:20:00
1971,7311,30000,2026-01-21 10:20:00
1972,1932,60000,2026-01-21 10:20:00
1973,6443,180000,2026-01-21 10:20:00
1974,4091,90000,2026-01-21 10:20:00
1975,5545,330000,2026-01-21 10:20:00
1976,6580,430000,2026-01-21 10:20:00
1977,896,230000,2026-01-21 10:20:00
1978,1734,150000,2026-01-21 10:20:00
1979,4456,170000,2026-01-21 10:20:00
1980,1649,180000,2026-01-21 10:20:00
1981,5035,110000,21/01/2026 10:20
1982,5659,330000,2026-01-21 10:20:00
1983,4854,160000,2026-01-21 10:20:00
1984,4167,500000,2026-01-21 10:20:00
1985,9865,70000,2026-01-21 10:20:00
1986,9534,60000,2026-01-21 10:20:00
1987,6562,300000,2026-01-21 10:20:00
1988,5770,410000,21/01/2026 10:20
1989,1430,190000,2026-01-21 10:20:00
1990,9622,130000,2026-01-21 10:20:00
1991,1288,470000,2026-01-21 10:20:00
1992,7231,180000,2026-01-21 10:20:00
1993,3519,330000,2026-01-21 10:20:00
1994,4789,60000,2026-01-21 10:20:00
1995,5716,20000,2026-01-21 10:20:00
1996,3466,390000,21/01/2026 10:20
1997,5905,350000,21/01/2026 10:20
1998,9729,290000,21/01/2026 10:20
1999,9794,180000,21/01/2026 10:20
2000,8672,220000,21/01/2026 10:20
2001,7191,310000,2026-01-21 10:20:00
2002,1630,150000,21/01/2026 10:20
2003,2736,390000,2026-01-21 10:20:00
2004,1509,70000,2026-01-21 10:20:00
2005,2687,450000,2026-01-21 10:20:00
2006,4176,310000,2026-01-21 10:20:00
2007,281,210000,2026-01-21 10:20:00
2008,9661,230000,2026-01-21 10:20:00
2009,9013,70000,2026-01-21 10:20:00
2010,7180,320000,2026-01-21 10:20:00
2011,10,410000,2026-01-21 10:20:00
2012,6846,130000,2026-01-21 10:20:00
2013,8757,270000,2026-01-21 10:20:00
2014,5655,240000,2026-01-21 10:20:00
2015,9136,150000,2026-01-21 10:20:00
2016,4108,470000,21/01/2026 10:20
2017,5884,110000,2026-01-21 10:20:00
2018,6821,300000,2026-01-21 10:20:00
2019,5399,340000,21/01/2026 10:20
2020,299,30000,21/01/2026 10:20
2021,7974,180000,2026-01-21 10:20:00
2022,4331,220000,2026-01-21 10:20:00
2023,8956,80000,2026-01-21 10:20:00
2024,9056,430000,2026-01-21 10:20:00
2025,4048,300000,21/01/2026 10:20
2026,1532,350000,2026-01-21 10:20:00
2027,4187,90000,2026-01-21 10:20:00
2028,9935,180000,2026-01-21 10:20:00
2029,2487,200000,2026-01-21 10:20:00
2030,5134,240000,2026-01-21 10:20:00
2031,1008,390000,2026-01-21 10:20:00
2032,7309,360000,2026-01-21 10:20:00
2033,2198,290000,2026-01-21 10:20:00
2034,2101,160000,2026-01-21 10:20:00
2035,5625,360000,2026-01-21 10:20:00
2036,5694,120000,2026-01-21 10:20:00
2037,5947,110000,2026-01-21 10:20:00
2038,8933,470000,21/01/2026 10:20
2039,8481,10000,2026-01-21 10:20:00
2040,4103,460000,2026-01-21 10:20:00
2041,9314,200000,21/01/2026 10:20
2042,7428,60000,2026-01-21 10:20:00
2043,6582,10000,2026-01-21 10:20:00
2044,3564,470000,21/01/2026 10:20
2045,2119,50000,2026-01-21 10:20:00
2046,6004,330000,2026-01-21 10:20:00
2047,3411,130000,2026-01-21 10:20:00
2048,6002,430000,2026-01-21 10:20:00
2049,7735,400000,2026-01-21 10:20:00
2050,5916,100000,2026-01-21 10:20:00
2051,7205,70000,2026-01-21 10:20:00
2052,2893,360000,2026-01-21 10:20:00
2053,7998,160000,2026-01-21 10:20:00
2054,6336,190000,2026-01-21 10:20:00
2055,4521,60000,2026-01-21 10:20:00
2056,6674,400000,2026-01-21 10:20:00
2057,5434,380000,2026-01-21 10:20:00
2058,7315,350000,2026-01-21 10:20:00
2059,7210,500000,2026-01-21 10:20:00
2060,9605,420000,2026-01-21 10:20:00
2061,2453,180000,2026-01-21 10:20:00
2062,2107,290000,21/01/2026 10:20
2063,375,400000,2026-01-21 10:20:00
2064,3003,110000,2026-01-21 10:20:00
2065,3646,400000,2026-01-21 10:20:00
2066,6828,40000,2026-01-21 10:20:00
2067,539,30000,2026-01-21 10:20:00
2068,8904,30000,2026-01-21 10:20:00
2069,4656,110000,2026-01-21 10:20:00
2070,7947,170000,2026-01-21 10:20:00
2071,5330,180000,2026-01-21 10:20:00
2072,8897,310000,2026-01-21 10:20:00
2073,8984,10000,2026-01-21 10:20:00
2074,491,440000,2026-01-21 10:20:00
2075,1705,390000,2026-01-21 10:20:00
2076,234,110000,2026-01-21 10:20:00
2077,866,400000,2026-01-21 10:20:00
2078,8770,20000,2026-01-21 10:20:00
2079,2686,220000,2026-01-21 10:20:00
2080,4152,230000,21/01/2026 10:20
2081,9275,440000,2026-01-21 10:20:00
2082,8356,70000,2026-01-21 10:20:00
2083,2971,120000,2026-01-21 10:20:00
2084,9967,340000,2026-01-21 10:20:00
2085,9247,50000,2026-01-21 10:20:00
2086,7286,470000,2026-01-21 10:20:00
2087,2398,320000,2026-01-21 10:20:00
2088,5476,110000,2026-01-21 10:20:00
2089,5644,110000,2026-01-21 10:20:00
2090,1643,240000,21/01/2026 10:20
2091,9811,500000,2026-01-21 10:20:00
2092,4460,370000,2026-01-21 10:20:00
2093,1020,280000,2026-01-21 10:20:00
2094,4489,160000,2026-01-21 10:20:00
2095,1398,270000,2026-01-21 10:20:00
2096,8922,40000,2026-01-21 10:20:00
2097,4542,80000,2026-01-21 10:20:00
2098,2164,180000,2026-01-21 10:20:00
2099,8965,360000,2026-01-21 10:20:00
2100,835,150000,2026-01-21 10:20:00
2101,1661,310000,2026-01-21 10:20:00
2102,769,420000,2026-01-21 10:20:00
2103,6715,290000,2026-01-21 10:20:00
2104,9884,500000,2026-01-21 10:20:00
2105,8038,390000,2026-01-21 10:20:00
2106,9491,340000,2026-01-21 10:20:00
2107,9254,480000,2026-01-21 10:20:00
2108,4617,300000,2026-01-21 10:20:00
2109,5605,360000,2026-01-21 10:20:00
2110,6352,180000,2026-01-21 10:20:00
2111,2145,10000,2026-01-21 10:20:00
2112,8287,70000,2026-01-21 10:20:00
